"Date","AAPL","MSFT","AMZN","GOOGL","BRK-B","JNJ","NVDA","PG","MA","JPM","HD","UNH","ADBE","VZ","CRM","DIS","NFLX","INTC","MRK","T","WMT","PFE","CMCSA","BAC","PEP","KO","ABT","CSCO","TMO","XOM","MCD","COST","ACN","CVX","AMGN","MDT","NKE","NEE","BMY","QCOM","TXN","UNP","DHR","LOW","LLY","ORCL","HON","UPS","IBM","AMT","C","SBUX","LMT","MMM","BLK","BA","WFC","RTX","MDLZ","GILD","MO","CAT","BKNG","CVS","TGT","AXP","CL","GS","MS","DUK","GE","SO","FDX","USB","BIIB","DD","EMR","COP","EXC","GD","COF","BK","MET","ALL","WBA","F","SLB","AIG","SPG","OXY"
"2006-12-15",3.132857,30.190001,40.009998,240.390396,76,66.290001,25,64.110001,9.619,48.299999,39.889999,50.09,42.810001,34.055779,9.985,33.836948,3.942857,20.959999,44,35.66,46.450001,25.639999,14.316667,53.32,62.869999,24.465,23.255905,27.559999,45.66,77.300003,43.41,53.73,34.799999,75.379997,70.220001,54.299999,12.00625,54.939999,25.610001,39.5,29.67,23.4825,27.858227,31.41,54.52,17.68,41.585979,76.669998,95.300003,36.849998,540.700012,18.209999,90.040001,78.309998,145.860001,90.699997,35.650002,39.301449,35.709999,16.122499,85.209999,61.82,41.880001,30.52,58.759998,61.639999,32.665001,199.839996,79.260002,58.417984,35.923077,36.970001,115.059998,35.790001,51.360001,57.115814,42.23,55.473778,62.599998,72.519997,76.610001,41.922832,52.344028,65.209999,44.5,7.08,67.550003,1442.599976,93.269096,49.74255
"2006-12-18",3.0525,29.889999,39.259998,231.631638,75.620003,66.599998,25.433332,64.160004,9.29,48.23,39.959999,50.400002,41.290001,34.111794,9.5125,34.024384,3.805714,20.84,43.830002,35.470001,46.369999,25.83,14.373333,53.630001,63.07,24.450001,23.092773,27.610001,45.41,75.510002,43.48,53.810001,34.57,73.330002,70.050003,54.130001,12.0225,54.299999,25.530001,39.07,29.629999,23.35,27.77483,31.08,53.23,17.91,41.204632,76.699997,95.440002,36.849998,554.400024,18.135,90.18,78.349998,144.990005,89.559998,35.759998,39.181877,35.75,15.9475,85.629997,61.919998,41.84,30.01,58.549999,61.77,32.595001,203.240005,80.370003,57.82526,36.53846,37.040001,115.059998,35.950001,50.23,57.044651,42.470001,55.267952,61.75,72.800003,77.019997,41.975834,52.245991,65.519997,45.25,7.03,65.07,1456.199951,92.786461,47.615654
"2006-12-19",3.0825,29.99,39.419998,234.549545,75.400002,66.879997,25.799999,64.389999,9.74,48.27,39.639999,52.330002,41.450001,34.223816,9.33,34.379524,3.865714,20.66,43.509998,34.990002,46.09,26.200001,14.276667,53.580002,63.279999,24.385,23.155148,27.629999,46.130001,76.989998,43.990002,53.279999,34.610001,74.489998,70.300003,54.380001,12.02375,54.720001,25.65,38.490002,28.870001,23.155001,27.846853,30.940001,52.619999,17.1,42.281937,75.75,96,37.25,552.299988,18.264999,91.849998,78.110001,145.75,90.169998,35.889999,39.320328,35.650002,16.16,85.919998,61.52,41.619999,29.98,58.490002,61.549999,32.544998,201.240005,81.699997,57.894993,36.548077,37.34,114,36.119999,49.52,57.286606,43.099998,55.671978,61.830002,74.300003,76.730003,42.01823,52.727272,65.760002,45.66,7.18,65.769997,1444.599976,91.598442,48.008457
"2006-12-20",3.027143,30.09,40.009998,231.681686,74.419998,66.43,25.506666,64.470001,9.751,48.220001,39.130001,53.560001,41.869999,34.027771,9.3275,34.142765,3.908571,20.6,43.299999,34.950001,45.869999,26.209999,14.213333,53.66,63.299999,24.375,23.006411,27.389999,46.16,76.080002,43.860001,52.93,35.080002,73.650002,69.449997,54.310001,12.4725,55.099998,25.77,38.310001,29.1,22.85,27.911297,30.51,52.400002,17.1,42.482147,74.769997,96,36.98,551.599976,18.209999,91.599998,78.830002,146.860001,90.099998,35.880001,39.78603,36.09,16.190001,85.68,61.369999,42.860001,29.91,57.84,61.330002,32.584999,201.369995,81.279999,57.267406,36.682693,37.09,111.849998,36.459999,49.34,57.528564,44.25,55.267952,61.84,74.440002,77.360001,42.007633,52.64706,65.860001,45.630001,7.33,64.849998,1439,93.371193,47.826427
"2006-12-21",2.960714,29.98,39.889999,228.328323,73.160004,66,25.286667,64.050003,9.571,48.650002,38.91,53.93,41.380001,34.242489,9.215,34.073711,3.827143,20.370001,43.27,35.169998,45.709999,26.07,14.243333,53.509998,63.389999,24.33,23.030399,27.290001,45.450001,75.870003,43.869999,52.330002,36.669998,73.230003,69.220001,53.700001,12.53625,54.5,26.049999,38.540001,28.76,22.799999,27.608036,30.23,51.790001,17.1,42.672821,74.550003,95.910004,36.57,547.599976,18.205,91.940002,78.809998,149.399994,89.940002,35.889999,39.49654,36.02,16.342501,85.720001,60.810001,42.580002,30.92,57.720001,60.860001,32.345001,198.100006,80.790001,57.703232,36.317307,37.07,108.540001,36.43,49.66,57.016186,44.380001,54.940155,61.709999,74.629997,77.519997,41.933434,52.762924,65.300003,45.959999,7.31,63.869999,1439,91.867599,47.577332
"2006-12-22",2.935714,29.639999,40.240002,228.018021,73.190002,65.650002,24.686666,63.799999,9.635,47.889999,38.889999,53.450001,40.75,34.121128,9.0125,33.698841,3.742857,20.08,42.830002,34.98,45.540001,25.969999,14.143333,53.349998,63.099998,24.190001,22.900854,26.93,45.330002,75.410004,43.57,52.200001,36.450001,72.730003,68.709999,53.220001,12.4925,54.66,26,37.810001,28.549999,22.6525,27.445034,30.43,51.349998,17.110001,42.548882,73.870003,95.25,36.16,545.5,17.915001,91.699997,78.349998,149.550003,88.760002,35.84,39.370674,35.73,16.125,84.779999,60.59,42.77,31.25,57.32,60.849998,32.294998,198.089996,79.699997,57.563766,36.125,36.880001,107.470001,36.650002,49.029999,56.93079,44.040001,54.16259,61.43,73.980003,77.400002,41.710835,52.682709,65.370003,46.68,7.42,62.889999,1433.400024,91.050835,47.069557
"2006-12-26",2.911072,29.99,39.799999,228.993988,73.18,65.639999,24.68,64.190002,9.514,48.310001,39.060001,53.23,41.439999,34.307838,9.085,34.063847,3.834286,20.15,42.790001,35.009998,46.110001,25.93,14.296667,53.700001,62.84,24.275,23.140755,27.190001,45.540001,76.050003,43.810001,52.689999,36.299999,73.089996,68.690002,53.439999,12.5125,54.900002,26.059999,37.619999,28.610001,22.8325,27.585293,30.6,51.779999,17.129999,42.787224,74.220001,95.660004,36.18,551.200012,17.844999,92.349998,78.029999,149.139999,88.790001,35.939999,39.792324,35.75,16.2775,85.199997,60.900002,43.07,31.18,57.09,61.16,32.5,199.860001,80.730003,57.860126,36.259617,37.110001,107.419998,36.689999,48.970001,57.300838,44.389999,54.650475,61.810001,74.269997,78.019997,42.050034,52.887699,65.690002,46.389999,7.49,62.310001,1440.199951,91.932571,46.628849
"2006-12-27",2.911429,30.02,40.290001,234.249252,73.279999,66.010002,25.006666,64.419998,9.937,48.950001,39.560001,53.380001,41.790001,34.671921,9.24,34.073711,3.784286,20.4,43.369999,35.419998,46.16,26.15,14.276667,53.77,62.889999,24.344999,23.510201,27.299999,46.16,76.959999,44.330002,53.400002,36.549999,74.040001,68.459999,53.32,12.44,54.82,26.290001,37.57,28.959999,22.9375,27.8279,31.200001,52,17.1,43.263908,75.120003,97.199997,36.369999,564.099976,17.895,92.949997,78.470001,151.649994,88.879997,36.049999,39.609818,35.470001,16.5075,85.809998,61.470001,43.970001,31.219999,57.470001,61.57,32.52,201.949997,82,57.82526,36.33654,37.200001,107.940002,36.380001,49.16,57.130047,44.509998,54.993515,62.029999,74.879997,78.230003,42.32563,53.030304,65.919998,46.139999,7.58,63.889999,1445.800049,93.612511,47.395298
"2006-12-28",2.888214,29.98,40.209999,231.511505,73.349998,66.419998,24.826666,64.480003,9.896,48.919998,39.73,53.66,41.529999,34.839958,9.19,34.053982,3.728571,20.42,43.549999,35.5,46.009998,26.07,14.233334,53.650002,63.25,24.27,23.476614,27.42,45.68,77.330002,44.360001,53.099998,37.27,74.279999,68.540001,53.200001,12.4,54.599998,26.309999,37.689999,29.01,23,27.740713,31.24,52.009998,17.200001,43.340179,74.959999,96.970001,36.970001,558.799988,17.860001,92.309998,78.160004,153.5,89,35.919998,39.528004,35.59,16.3375,86.230003,61.310001,43.799999,31.25,57.099998,61.139999,32.855,200.800003,81.589996,57.563766,36.03846,36.900002,107.949997,36.310001,49.34,56.959255,44.25,55.397545,61.77,74.860001,78.080002,42.315029,53.030304,65.919998,46.07,7.5,63.630001,1437.599976,93.742447,47.155785
"2006-12-29",3.03,29.860001,39.459999,230.470474,73.32,66.019997,24.673334,64.269997,9.849,48.299999,40.16,53.73,41.119999,34.765274,9.1125,33.807354,3.694286,20.25,43.599998,35.75,46.18,25.9,14.11,53.389999,62.549999,24.125,23.371058,27.33,45.290001,76.629997,44.330002,52.869999,36.93,73.529999,68.309998,53.509998,12.37875,54.419998,26.32,37.790001,28.799999,23.004999,27.460197,31.15,52.099998,17.139999,43.130436,74.980003,97.150002,37.279999,557,17.709999,92.07,77.93,151.899994,88.839996,35.560001,39.345501,35.700001,16.2325,85.82,61.330002,43.610001,30.91,57.049999,60.669998,32.619999,199.350006,81.43,57.894993,35.778847,36.860001,108.620003,36.189999,49.189999,56.788464,44.09,54.848675,61.889999,74.349998,76.82,41.732033,52.593582,65.110001,45.889999,7.51,63.16,1433.199951,94.011612,46.782139
"2007-01-03",2.992857,29.860001,38.700001,234.029022,72.860001,66.400002,24.053333,64.540001,9.641,48.07,41.07,52.57,39.919998,35.306732,9.0175,33.7383,3.801429,20.35,44.02,34.950001,47.549999,26.290001,14.22,53.330002,62.720001,24.290001,23.495806,27.73,45.169998,74.110001,43.869999,52.84,36.380001,70.970001,68.400002,52.57,12.20875,55.099998,26.379999,37.459999,28.559999,23.120001,27.160728,32.040001,52.25,17.51,42.996967,74.970001,97.269997,38,552.5,17.625,91.93,78.260002,155.119995,89.169998,35.740002,39.528004,35.610001,15.7875,86.510002,61.16,43.970001,30.84,57.18,60.360001,32.84,200.720001,81.620003,57.419998,36.509617,36.98,109.769997,36.169998,49.330002,57.315071,43.860001,51.982365,62.43,73.949997,77.25,42.071232,53.609627,65.279999,46.07,7.51,60.82,1443,94.392151,44.760628
"2007-01-04",3.059286,29.809999,38.900002,241.871872,72.199997,67.230003,23.940001,64.050003,10.114,48.189999,40.57,52.91,40.82,35.502777,9.47,34.004654,3.621428,21.17,45.110001,34.5,47.779999,26.379999,14.35,53.669998,63.150002,24.299999,23.94202,28.459999,45.639999,72.720001,43.540001,54.07,37.200001,70.279999,71.330002,53.200001,12.33375,55.060001,26.690001,39.150002,29.1,22.950001,27.236544,32.18,52.360001,17.68,42.977898,75.089996,98.309998,37.849998,550.599976,17.645,91.690002,77.949997,156.789993,89.529999,35.799999,39.565765,35.580002,16.047501,87.650002,61,44.439999,31,57.59,59.919998,32.880001,198.850006,81.910004,57.540001,36.298077,37,108.480003,36.200001,49.75,57.058884,43.860001,50.366257,61.880001,74.419998,77.160004,41.986431,53.930481,65.360001,46.16,7.7,59.299999,1430.199951,94.364304,43.840889
"2007-01-05",3.0375,29.639999,38.369999,243.838837,71.559998,66.620003,22.440001,63.5,10.106,47.790001,39.790001,52.549999,40.619999,34.895969,9.88,33.728436,3.544286,21.1,44.299999,33.959999,47.389999,26.299999,14.183333,53.240002,62.950001,24.129999,23.94202,28.469999,45.009998,73.239998,43.540001,53.41,36.68,70.550003,71.5,53.360001,12.35375,54.330002,26.18,38.689999,28.76,22.665001,26.933283,31.790001,52.040001,17.639999,42.567947,74.150002,97.419998,37.52,547.700012,17.57,92.019997,77.419998,156.75,89.150002,35.599998,39.446194,35.18,16.0525,87.150002,60.220001,43.869999,31.17,57.27,59.130001,32.73,199.050003,80.860001,56.220001,36.115383,36.439999,107.529999,35.77,49.759998,56.518044,43.48,51.395382,60.389999,74.589996,77.160004,41.785034,53.297684,65.18,45.5,7.62,59.200001,1423.599976,92.183167,43.543892
"2007-01-08",3.0525,29.93,37.5,242.032028,71.720001,66.510002,22.606667,63.639999,10.108,47.950001,39.490002,53.32,40.450001,34.36385,9.9825,34.034248,3.404286,21.01,44.290001,33.810001,47,26.16,14.156667,53.450001,63.09,24.285,24.028383,28.629999,44.93,72.650002,43.709999,53.630001,37.209999,71.449997,70.93,53.700001,12.31625,54.259998,26.1,38.259998,28.9,22.700001,27.17589,31.700001,51.799999,17.860001,42.825359,74.379997,98.900002,38.59,550.5,17.504999,93.690002,77.589996,159.639999,88.940002,35.5,39.767151,34.950001,16.057501,87.980003,60.290001,43.759998,31.35,57.349998,59.689999,32.855,203.729996,81.349998,56.310001,36.10577,36.540001,107.849998,35.650002,50.02,56.204922,43.91,52.066219,60.240002,78,77.43,41.954632,53.297684,65.269997,45.689999,7.73,58.669998,1430.599976,92.57299,43.428925
"2007-01-09",3.306072,29.959999,37.779999,242.992996,73,66.260002,22.166666,63.48,10.574,47.75,39.32,52.68,39.630001,34.50388,9.99,33.984924,3.427143,21.030001,43.880001,33.939999,47.389999,26.17,14.246667,53.5,63.349998,24.305,24.239496,28.469999,46.200001,72.089996,43.790001,54.029999,37.119999,70.629997,71.269997,53.849998,12.47,54.310001,26.209999,37.84,28.84,22.7125,27.532221,31.870001,51.830002,17.82,43.130436,74.080002,100.07,39.150002,545.700012,17.43,93.599998,77.68,160.649994,88,35.59,39.314034,35.130001,16.252501,88.120003,60.619999,44.060001,31.01,58.259998,59.310001,32.84,204.080002,81.160004,56.040001,36.10577,36.639999,108.169998,35.630001,49.5,56.062595,43.919998,50.701675,60.240002,78.309998,76.629997,41.774433,52.673798,64.93,45.93,7.79,58.189999,1425.800049,94.494247,41.82896
"2007-01-10",3.464286,29.66,37.150002,244.974976,73.019997,66.150002,23.26,64.239998,10.474,48.099998,39.779999,52.830002,39.220001,34.307838,10.0575,34.024384,3.438571,21.52,44.119999,34.029999,47.279999,26.200001,14.303333,53.580002,64.150002,24.34,24.177122,28.68,47.189999,70.989998,44.259998,54.41,37.34,69.410004,71.040001,54.209999,12.47,54.330002,26.200001,38.549999,29.33,22.532499,27.72555,32.470001,51.66,17.77,42.863495,73.629997,98.889999,39.310001,541.299988,17.375,94.580002,77.849998,164.899994,89.269997,35.48,39.452484,35.900002,16.172501,89.190002,60.32,44.84,31.32,58.310001,59.27,33.02,208.110001,81.57,55.799999,36.115383,36.57,107.589996,35.610001,49.279999,56.147991,43.59,49.192287,60.77,79.290001,75.699997,41.997032,53.484848,64.760002,45.580002,7.73,57.029999,1427.599976,96.164902,41.32119
"2007-01-11",3.421429,30.700001,37.400002,250.110107,73.400002,66.730003,23.173334,64.639999,10.55,48.310001,40.080002,54.450001,39.880001,34.643913,10.435,34.517635,3.462857,21.92,44.259998,34.490002,47.599998,26.459999,14.316667,53.259998,64.949997,24.370001,24.15793,28.690001,48.709999,70.980003,44.509998,55.32,37.189999,68.690002,71.910004,53.950001,12.4975,54.220001,26.540001,39.48,29.030001,22.625,27.93404,33.049999,52.23,17.389999,43.578522,73.650002,98.650002,39.450001,541.700012,17.905001,95.660004,78.650002,168.020004,88.839996,35.540001,40.088104,35.779999,16.559999,89.400002,60,44.650002,31.51,59.810001,59.450001,33.150002,211.880005,82.370003,55.950001,36.46154,36.720001,107.669998,35.509998,50.439999,56.973488,43.790001,47.126411,60.560001,80.510002,75.989998,42.39983,54.910873,64.110001,46.060001,7.77,56.52,1425.800049,98.067596,41.273285
"2007-01-12",3.379286,31.209999,38.200001,252.752747,73.360001,66.639999,23.486666,65,10.525,47.990002,40.110001,55.099998,39.959999,34.849293,10.605,34.734665,3.244286,22.129999,44.790001,34.73,47.98,26.639999,14.696667,53.380001,64.699997,24.275,24.20591,28.92,48.380001,72.660004,44.220001,55.950001,37.98,70.349998,73.269997,53.720001,12.47,53.849998,26.25,39.619999,29.059999,22.99,27.865807,33.060001,52.599998,17.5,43.435516,74.440002,99.339996,39.790001,543.799988,17.950001,96.309998,79.360001,172.5,88.129997,35.509998,40.541222,35.799999,16.540001,88.419998,59.740002,44.5,31.940001,60.310001,59.009998,33.419998,213.990005,82.860001,55.68,36.432693,36.25,108.860001,35.549999,50.970001,57.55703,44.049999,48.658665,59.650002,80.089996,77.019997,42.74963,55.017826,64.599998,46.200001,7.89,57.889999,1421.400024,97.779869,42.537926
"2007-01-16",3.467857,31.16,38.66,252.392395,72.379997,66.540001,23.526667,65,10.6,48.389999,40.290001,55.75,40.049999,34.69059,10.825,34.557095,3.248571,22.299999,44.950001,34.630001,48.310001,26.77,14.823334,53.439999,64.849998,24.25,24.282679,28.040001,48.040001,71.629997,44.57,56.240002,37.099998,69.669998,73.5,54.509998,12.49625,54.150002,26.57,39.470001,28.879999,23.8575,28.066717,33.400002,52.880001,17.299999,43.492718,74.879997,100.82,39.75,547.700012,18.110001,97,79.559998,171.460007,88,36.23,40.610447,35.759998,16.5875,89.290001,59.240002,44.549999,31.790001,60.84,59.130001,33.43,213.589996,82.610001,55.860001,36.64423,36.470001,111.68,35.75,51.799999,57.756287,44.23,47.881104,59.689999,79.660004,76.190002,42.898029,55.445633,64.449997,46.09,7.94,57.790001,1423.400024,100.675674,41.742737
"2007-01-17",3.391071,31.1,37.880001,248.888885,72.410004,66.870003,23.033333,65.360001,10.904,48.43,40.290001,55.650002,40.200001,34.429199,10.6625,34.774124,3.261429,21.040001,45.009998,34.490002,48.200001,26.889999,14.92,53.32,65,24.299999,24.73369,26.98,48.82,72.459999,44.860001,56.68,37.52,70.82,73.93,54.299999,12.4775,54.400002,26.870001,39.189999,29.129999,23.51,28.252464,33.200001,52.849998,17.52,43.416447,75,100.019997,39.639999,543.900024,18.145,96.5,78.910004,173.190002,88.830002,36.27,40.79295,35.25,16.5975,88.57,59.91,44.029999,32.48,60.360001,59.220001,33.275002,213.229996,82.379997,55.77,36.51923,36.709999,111.25,35.759998,51.900002,57.998241,44.509998,48.445217,59.849998,80.07,76.529999,42.664829,54.857399,64.5,46.509998,8.04,58.48,1428.199951,100.981964,42.164284
"2007-01-18",3.181072,31,36.98,244.159164,72.669998,67.709999,21.126667,65.540001,10.249,48.150002,40.869999,53.799999,38.57,35.073345,10.3625,35.366024,3.178571,20.65,45.740002,35.02,48.389999,27.17,15.033334,53.290001,64.919998,24.174999,25.328642,26.450001,48.689999,71.959999,44.59,56.900002,37.150002,70.919998,73.690002,54.139999,12.45875,54.48,26.67,38.490002,28.32,24.18,28.385139,33.59,53.040001,17.120001,42.939762,74.809998,99.449997,39.709999,543.900024,17.885,96.800003,78.809998,170.059998,88,36.200001,40.84959,35.349998,16.540001,87.949997,59.900002,43.150002,32.610001,61.509998,59,33.240002,209.679993,81.209999,56.040001,36.53846,36.630001,110.809998,35.57,51.52,58.268665,44.560001,47.728642,59.950001,78.860001,75.82,43.396225,54.590019,64.269997,46.400002,8.18,57.900002,1418.800049,100.963402,41.781059
"2007-01-19",3.160714,31.110001,37.02,245.120117,73.120003,67.760002,21.253334,66.089996,10.503,48.759998,40.549999,53.200001,38.400002,34.774609,10.4025,35.020748,3.222857,20.82,45.599998,35.07,48.310001,27.219999,14.87,53.59,64.82,24.129999,25.678896,26.700001,49.049999,73.529999,44.810001,56.77,36.75,72.32,74.25,53.77,12.4925,54.73,26.629999,38.869999,28.389999,24.0825,28.726307,33.709999,52.959999,17.27,43.178104,75.019997,96.169998,40,545,17.77,97.269997,79.25,169.679993,88.629997,36.040001,41.019508,35.630001,16.395,87.260002,59.369999,42.990002,33.279999,62.349998,58.09,33.424999,210.289993,81.5,56.220001,35.528847,36.73,110.980003,35.459999,51.84,59.89119,44.41,48.750145,60.259998,79.529999,78.879997,43.481026,54.803921,63.73,46.009998,8.3,61,1427.400024,101.659508,42.873249
"2007-01-22",3.099643,30.719999,36.950001,240.66066,72.800003,67.18,21.253334,65.720001,10.761,49.66,40.049999,52.189999,37.830002,34.774609,10.3,34.675476,3.128572,20.790001,45.299999,35.27,47.959999,26.950001,14.93,53.650002,64.809998,24.014999,25.582935,26.530001,48.09,72.900002,44.349998,56.34,36.68,71.220001,75.849998,53.18,12.2125,54.75,26.48,38.509998,28.59,23.827499,28.282789,33.43,52.73,17,42.196136,74.279999,97.110001,39.66,546.799988,17.645,96.769997,78.489998,169.279999,85.599998,35.75,40.333542,35.91,16.0625,87.07,58.169998,42.740002,33.029999,61.5,58.060001,33.259998,212.970001,83.309998,55.919998,35.33654,36.639999,109.620003,35.290001,50.18,59.378815,44.130001,48.315624,59.959999,78.760002,78.989998,43.226627,54.901962,63.060001,45.799999,8.41,61,1409.199951,100.517891,41.972672
"2007-01-23",3.060714,30.74,36.43,239.764771,72.480003,66.5,21.26,65.639999,10.841,49.830002,40.43,51.470001,37.52,34.998661,10.32,35.09967,3.108572,20.549999,45.73,35.360001,47.810001,26.370001,14.843333,53.32,64.839996,24.059999,25.611725,26.040001,48.02,74.489998,44.849998,56.439999,36.84,72.559998,74.599998,52.830002,12.095,55.209999,26.67,38.130001,29.6,24.555,28.574678,33.639999,52.650002,17.120001,42.38681,73.620003,97.080002,40.07,544.900024,17.475,98.739998,78.849998,176.149994,87.360001,36.009998,41.623661,35.310001,15.96,87.760002,59.560001,42.720001,33.25,61.43,57.540001,33.16,212.639999,82.620003,56.009998,35.14423,36.720001,109.220001,35.400002,49.130001,58.852203,44.48,49.527706,60.23,80.889999,80.050003,43.014629,55.053474,63.360001,45.580002,8.3,63.619999,1396,101.149033,43.19899
